order_id,year_of_order,customer_id,customer_age,customer_gender,state,product_category,sub_category,cost_of_product,delivery_fee,revenue,opex
64432,2016,18561,30,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64441,2016,15638,35,M,Arizona,"Household appliances",Washer,1093.00,0.11,120.23,10.00
64442,2016,19916,23,M,Nevada,"Food and beverage","Bread and cakes",62.00,0.06,3.72,1.00
64445,2016,21837,35,M,Washington,"Food and beverage","Bread and cakes",62.00,0.06,3.72,1.00
64448,2016,23571,59,M,California,"Food and beverage",Seafood,115.00,0.06,6.90,1.00
64452,2016,15687,31,M,California,"Food and beverage",Seafood,126.00,0.06,7.56,1.00
64470,2016,25459,49,F,Washington,Clothing,Pants,132.00,0.07,9.24,1.00
64477,2016,21096,25,M,Nevada,Clothing,Shorts,107.00,0.07,7.49,1.00
64489,2016,23910,49,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64499,2016,22566,34,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64506,2016,28872,34,M,Washington,"Food and beverage","Bread and cakes",65.00,0.06,3.90,1.00
64510,2016,20565,46,M,Oregon,"Food and beverage",Seafood,54.00,0.06,3.24,1.00
64516,2016,14041,32,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
64524,2016,15553,43,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64546,2016,12338,38,M,Arizona,Clothing,Pants,154.00,0.07,10.78,1.00
64552,2016,12200,35,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
64580,2016,26560,28,M,Washington,"Food and beverage","Bread and cakes",104.00,0.06,6.24,1.00
64595,2016,14257,37,F,Washington,"Food and beverage",Seafood,124.00,0.06,7.44,1.00
64596,2016,15900,42,M,Washington,"Food and beverage",Seafood,99.00,0.06,5.94,1.00
64598,2016,14460,20,M,Oregon,Clothing,Shorts,76.00,0.07,5.32,1.00
64617,2016,18202,43,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64632,2016,17858,35,M,Washington,"Household appliances",Toaster,171.00,0.08,13.68,5.00
64634,2016,12797,32,M,California,"Household appliances",Toaster,256.00,0.08,20.48,5.00
64644,2016,22528,26,M,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
64647,2016,18291,38,M,Washington,"Household appliances",Oven,453.00,0.09,40.77,5.00
64653,2016,18578,50,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64656,2016,24711,26,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64665,2016,15728,28,F,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
64700,2016,11342,19,M,Oregon,"Household appliances",Oven,301.00,0.09,27.09,5.00
64712,2016,29497,45,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64715,2016,17675,33,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64725,2016,19830,39,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64730,2016,14285,53,M,Arizona,"Food and beverage","Bread and cakes",96.00,0.06,5.76,1.00
64752,2016,15437,20,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64757,2016,24018,41,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64766,2016,22148,26,M,Washington,Clothing,Vests,62.00,0.07,4.34,1.00
64783,2016,18463,32,F,California,"Food and beverage",Seafood,151.00,0.06,9.06,1.00
64786,2016,26927,40,M,California,"Food and beverage","Fruits and vegetables",76.00,0.06,4.56,1.00
64830,2016,11902,44,F,Oregon,"Food and beverage","Fruits and vegetables",70.00,0.06,4.20,1.00
64841,2016,17748,23,M,California,Clothing,Shorts,69.00,0.07,4.83,1.00
64842,2016,14564,27,M,California,Clothing,Shorts,111.00,0.07,7.77,1.00
64855,2016,15221,26,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64856,2016,29382,22,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64876,2016,26718,38,F,Washington,"Household appliances",Toaster,130.00,0.08,10.40,5.00
64902,2016,18028,64,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64905,2016,26388,31,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64926,2016,21447,43,F,Washington,"Food and beverage","Fruits and vegetables",96.00,0.06,5.76,1.00
64954,2016,21843,39,F,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
64999,2016,17725,26,M,California,"Food and beverage","Bread and cakes",73.00,0.06,4.38,1.00
65001,2016,20213,22,M,California,"Food and beverage","Bread and cakes",103.00,0.06,6.18,1.00
65020,2016,15018,26,M,Washington,Clothing,Pants,69.00,0.07,4.83,1.00
65037,2016,27929,23,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65068,2016,21184,25,F,Oregon,"Food and beverage",Seafood,111.00,0.06,6.66,1.00
65076,2016,23521,29,F,California,Clothing,Pants,115.00,0.07,8.05,1.00
65095,2016,19352,50,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65101,2016,17713,35,F,Nevada,Clothing,Vests,56.00,0.07,3.92,1.00
65102,2016,11161,29,M,Washington,Clothing,Vests,96.00,0.07,6.72,1.00
65107,2016,22803,32,M,Washington,"Food and beverage","Bread and cakes",54.00,0.06,3.24,1.00
65110,2016,23762,24,F,Arizona,"Food and beverage","Bread and cakes",101.00,0.06,6.06,1.00
65111,2016,28318,36,F,Washington,"Food and beverage","Bread and cakes",67.00,0.06,4.02,1.00
65116,2016,25664,52,M,Arizona,"Food and beverage",Seafood,125.00,0.06,7.50,1.00
65129,2016,23447,32,F,California,"Food and beverage","Fruits and vegetables",53.00,0.06,3.18,1.00
65144,2016,21300,31,M,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
65148,2016,16135,38,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65152,2016,15511,39,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65157,2016,21747,35,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65166,2016,14112,23,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65183,2016,11405,24,M,Washington,Clothing,Pants,131.00,0.07,9.17,1.00
65203,2016,27686,31,F,California,"Food and beverage","Bread and cakes",101.00,0.06,6.06,1.00
65226,2016,17898,45,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65233,2016,29547,64,F,Arizona,Clothing,Vests,133.00,0.07,9.31,1.00
65234,2016,17920,19,M,California,"Household appliances",Dishwasher,436.00,0.10,43.60,10.00
65235,2016,15477,49,M,Arizona,"Household appliances",Refrigerator,861.00,0.11,94.71,15.00
65256,2016,14062,59,F,Oregon,Clothing,Shorts,99.00,0.07,6.93,1.00
65266,2016,22144,42,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65288,2016,12939,17,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65290,2016,14339,52,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65294,2016,28907,55,M,Washington,"Household appliances",Refrigerator,603.00,0.11,66.33,15.00
65296,2016,19165,25,M,Washington,"Household appliances",Washer,1500.00,0.11,165.00,10.00
65298,2016,29443,45,M,Oregon,"Food and beverage","Bread and cakes",77.00,0.06,4.62,1.00
65312,2016,29903,33,F,Oregon,"Food and beverage",Seafood,52.00,0.06,3.12,1.00
65315,2016,18933,64,F,Washington,"Household appliances",Toaster,120.00,0.08,9.60,5.00
65328,2016,26425,59,M,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
65358,2016,13359,37,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
65360,2016,13046,58,M,Oregon,"Food and beverage","Bread and cakes",68.00,0.06,4.08,1.00
65364,2016,20785,17,F,Oregon,"Food and beverage","Bread and cakes",77.00,0.06,4.62,1.00
65399,2016,23997,35,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
65408,2016,17888,22,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65419,2016,21377,20,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65426,2016,28228,42,F,California,Clothing,Socks,55.00,0.07,3.85,1.00
65434,2016,26057,34,M,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
65439,2016,26554,56,F,California,Clothing,Pants,68.00,0.07,4.76,1.00
65444,2016,24162,48,M,Washington,Clothing,Pants,142.00,0.07,9.94,1.00
65451,2016,19328,30,F,Oregon,Clothing,Caps,55.00,0.07,3.85,1.00
65454,2016,16474,33,F,Arizona,"Household appliances",Oven,425.00,0.09,38.25,5.00
65456,2016,14509,31,M,Arizona,"Household appliances",TV,2469.00,0.12,296.28,15.00
65461,2016,28221,48,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65462,2016,29113,51,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65463,2016,21917,34,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65477,2016,11556,42,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65479,2016,25288,20,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65482,2016,26199,54,F,Nevada,Clothing,Vests,129.00,0.07,9.03,1.00
65489,2016,27695,39,M,California,"Food and beverage","Bread and cakes",65.00,0.06,3.90,1.00
65490,2016,11503,35,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
65495,2016,24781,25,F,Arizona,"Food and beverage",Seafood,113.00,0.06,6.78,1.00
65500,2016,24897,54,M,Arizona,"Household appliances",Toaster,273.00,0.08,21.84,5.00
65503,2016,18538,25,M,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
65506,2016,17971,41,F,California,"Food and beverage",Seafood,111.00,0.06,6.66,1.00
65515,2016,28040,28,M,Nevada,Clothing,Shorts,67.00,0.07,4.69,1.00
65543,2016,15958,50,F,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
65549,2016,26925,27,F,Washington,"Food and beverage",Seafood,143.00,0.06,8.58,1.00
65551,2016,28091,43,M,California,"Food and beverage",Seafood,57.00,0.06,3.42,1.00
65554,2016,26585,63,F,Washington,"Food and beverage","Fruits and vegetables",74.00,0.06,4.44,1.00
65559,2016,23058,25,M,California,"Food and beverage","Fruits and vegetables",66.00,0.06,3.96,1.00
65579,2016,25353,24,F,Washington,"Household appliances",TV,1551.00,0.12,186.12,15.00
65619,2016,21035,23,M,Nevada,"Food and beverage","Bread and cakes",58.00,0.06,3.48,1.00
65623,2016,28099,55,M,California,"Food and beverage","Bread and cakes",101.00,0.06,6.06,1.00
65629,2016,21392,38,M,Arizona,"Food and beverage","Bread and cakes",64.00,0.06,3.84,1.00
65642,2016,17507,24,F,Washington,"Food and beverage","Fruits and vegetables",76.00,0.06,4.56,1.00
65643,2016,27431,31,F,Arizona,"Food and beverage","Fruits and vegetables",65.00,0.06,3.90,1.00
65649,2016,23604,45,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
65656,2016,16698,23,F,Arizona,Clothing,Shorts,108.00,0.07,7.56,1.00
65671,2016,20441,50,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65672,2016,24780,27,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65705,2016,26495,27,M,Oregon,"Food and beverage",Seafood,105.00,0.06,6.30,1.00
65708,2016,24453,38,F,Washington,Clothing,Pants,135.00,0.07,9.45,1.00
65716,2016,18781,33,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
65732,2016,28517,35,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65753,2016,21696,53,M,Arizona,"Food and beverage","Bread and cakes",104.00,0.06,6.24,1.00
65776,2016,12799,27,M,Washington,Clothing,Shorts,104.00,0.07,7.28,1.00
65780,2016,29299,34,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
65794,2016,15049,18,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65796,2016,28790,53,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65807,2016,25190,37,M,Washington,Clothing,Vests,63.00,0.07,4.41,1.00
65816,2016,13779,50,M,California,"Food and beverage","Bread and cakes",101.00,0.06,6.06,1.00
65822,2016,12253,19,M,California,"Food and beverage",Seafood,65.00,0.06,3.90,1.00
65844,2016,22479,18,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65845,2016,28481,37,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65854,2016,29208,36,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65856,2016,26240,17,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65864,2016,15638,35,M,Washington,Clothing,Vests,127.00,0.07,8.89,1.00
65871,2016,28118,33,M,Washington,"Food and beverage","Bread and cakes",57.00,0.06,3.42,1.00
65881,2016,14658,33,F,Washington,"Food and beverage",Seafood,66.00,0.06,3.96,1.00
65883,2016,27557,37,M,Arizona,"Food and beverage",Seafood,129.00,0.06,7.74,1.00
65885,2016,20204,47,M,Oregon,"Food and beverage",Seafood,97.00,0.06,5.82,1.00
65894,2016,19491,39,F,Oregon,"Food and beverage","Fruits and vegetables",76.00,0.06,4.56,1.00
65898,2016,13858,41,M,Washington,"Food and beverage","Fruits and vegetables",57.00,0.06,3.42,1.00
65901,2016,21131,40,F,California,Clothing,Pants,100.00,0.07,7.00,1.00
65919,2016,27116,20,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65920,2016,26785,41,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65927,2016,21302,23,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65935,2016,13882,23,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65942,2016,11197,44,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
65959,2016,25746,38,M,Washington,"Food and beverage",Seafood,141.00,0.06,8.46,1.00
65969,2016,13082,30,M,Arizona,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
65980,2016,20492,39,M,Oregon,Clothing,Pants,144.00,0.07,10.08,1.00
65989,2016,26786,41,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
66002,2016,12894,17,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66015,2016,25148,45,F,California,Clothing,Vests,126.00,0.07,8.82,1.00
66026,2016,28988,32,M,California,Clothing,Socks,55.00,0.07,3.85,1.00
66031,2016,16716,23,M,Arizona,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
66035,2016,13115,37,F,California,Clothing,Pants,151.00,0.07,10.57,1.00
66041,2016,16934,28,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
66050,2016,11045,54,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66052,2016,17806,31,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66053,2016,29213,43,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66062,2016,28282,44,M,California,"Food and beverage","Bread and cakes",65.00,0.06,3.90,1.00
66075,2016,17398,22,F,Arizona,"Food and beverage",Seafood,135.00,0.06,8.10,1.00
66080,2016,24642,26,F,Oregon,"Food and beverage",Seafood,127.00,0.06,7.62,1.00
66101,2016,24468,49,F,Oregon,"Household appliances",Dishwasher,791.00,0.10,79.10,10.00
66109,2016,24624,53,F,Washington,"Food and beverage","Bread and cakes",95.00,0.06,5.70,1.00
66113,2016,25107,40,M,California,"Food and beverage","Bread and cakes",100.00,0.06,6.00,1.00
66116,2016,29948,29,M,Oregon,"Food and beverage","Bread and cakes",52.00,0.06,3.12,1.00
66123,2016,13391,38,F,Oregon,"Food and beverage",Seafood,117.00,0.06,7.02,1.00
66142,2016,18401,22,M,Washington,Clothing,Pants,121.00,0.07,8.47,1.00
66145,2016,25977,60,F,Washington,Clothing,Pants,104.00,0.07,7.28,1.00
66153,2016,27802,22,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
66174,2016,27696,45,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66176,2016,14403,32,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66200,2016,14825,46,M,California,Clothing,Socks,55.00,0.07,3.85,1.00
66206,2016,20497,22,M,Arizona,"Food and beverage",Seafood,76.00,0.06,4.56,1.00
66208,2016,24055,28,F,Washington,"Food and beverage",Seafood,121.00,0.06,7.26,1.00
66221,2016,27669,30,F,California,"Food and beverage","Fruits and vegetables",76.00,0.06,4.56,1.00
66227,2016,15334,43,M,California,Clothing,Shorts,54.00,0.07,3.78,1.00
66228,2016,17336,20,F,Washington,Clothing,Shorts,79.00,0.07,5.53,1.00
66232,2016,29827,35,F,Arizona,Clothing,Shorts,110.00,0.07,7.70,1.00
66236,2016,11289,49,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
66243,2016,17052,40,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66272,2016,26471,31,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
66292,2016,19292,55,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66302,2016,23577,35,M,Arizona,"Household appliances",Dishwasher,523.00,0.10,52.30,10.00
66308,2016,19028,20,M,Oregon,"Food and beverage","Bread and cakes",61.00,0.06,3.66,1.00
66312,2016,22124,25,M,Arizona,"Food and beverage","Bread and cakes",108.00,0.06,6.48,1.00
66349,2016,12245,28,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66361,2016,15371,20,F,California,"Household appliances",Refrigerator,759.00,0.11,83.49,15.00
66375,2016,20431,19,M,Oregon,Clothing,Socks,55.00,0.07,3.85,1.00
66388,2016,12782,31,F,Oregon,"Food and beverage","Fruits and vegetables",99.00,0.06,5.94,1.00
66399,2016,15202,57,F,Oregon,Clothing,Shorts,106.00,0.07,7.42,1.00
66402,2016,17466,33,F,Washington,Clothing,Shorts,65.00,0.07,4.55,1.00
66407,2016,18468,22,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
66416,2016,29803,23,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66417,2016,16747,49,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66420,2016,21578,48,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66430,2016,11575,61,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66440,2016,21345,26,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
66445,2016,25568,18,M,Arizona,"Household appliances",Toaster,310.00,0.08,24.80,5.00
66448,2016,11253,40,M,Washington,"Food and beverage","Fruits and vegetables",68.00,0.06,4.08,1.00
66460,2016,17623,34,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66471,2016,24963,33,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66478,2016,24928,23,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66480,2016,17144,40,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66483,2016,22983,27,M,Washington,"Household appliances",Washer,894.00,0.11,98.34,10.00
66491,2016,11973,48,F,Oregon,"Food and beverage","Bread and cakes",73.00,0.06,4.38,1.00
66492,2016,13660,47,F,Washington,"Food and beverage","Bread and cakes",71.00,0.06,4.26,1.00
66513,2016,11498,41,M,Washington,Clothing,Pants,117.00,0.07,8.19,1.00
66566,2016,18691,33,M,Washington,"Food and beverage","Bread and cakes",70.00,0.06,4.20,1.00
66588,2016,20861,22,F,California,Clothing,Pants,126.00,0.07,8.82,1.00
66589,2016,25921,35,M,California,Clothing,Pants,160.00,0.07,11.20,1.00
66610,2016,18932,40,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66611,2016,21697,43,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66636,2016,29629,37,M,California,Clothing,Socks,55.00,0.07,3.85,1.00
66664,2016,26576,63,F,California,"Household appliances",TV,2390.00,0.12,286.80,15.00
66669,2016,21063,31,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66673,2016,11296,19,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66674,2016,24114,46,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66701,2016,20525,27,F,Nevada,Clothing,Caps,55.00,0.07,3.85,1.00
66712,2016,18397,31,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66723,2016,12393,26,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66741,2016,26990,20,M,Oregon,"Food and beverage","Bread and cakes",65.00,0.06,3.90,1.00
66751,2016,22498,28,F,California,"Food and beverage","Fruits and vegetables",75.00,0.06,4.50,1.00
66758,2016,22944,59,M,Washington,Clothing,Pants,52.00,0.07,3.64,1.00
66759,2016,16788,22,M,Oregon,Clothing,Pants,148.00,0.07,10.36,1.00
66775,2016,14631,31,M,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
66791,2016,26277,47,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66798,2016,22061,33,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
66808,2016,14852,52,F,Nevada,"Food and beverage","Fruits and vegetables",51.00,0.06,3.06,1.00
66815,2016,17330,45,M,Nevada,Clothing,Caps,55.00,0.07,3.85,1.00
66819,2016,13889,23,M,Washington,"Household appliances",Oven,369.00,0.09,33.21,5.00
66822,2016,28809,52,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66826,2016,23507,48,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66835,2016,17716,49,F,Washington,"Food and beverage","Bread and cakes",59.00,0.06,3.54,1.00
66839,2016,29501,43,F,Arizona,Clothing,Socks,52.00,0.07,3.64,1.00
66879,2016,17587,28,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66885,2016,18016,41,M,Washington,"Food and beverage","Bread and cakes",102.00,0.06,6.12,1.00
66921,2016,18073,24,M,Oregon,Clothing,Caps,55.00,0.07,3.85,1.00
66941,2016,16594,52,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66942,2016,12647,26,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
66959,2016,26978,40,F,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
66960,2016,21102,39,M,Nevada,Clothing,Socks,55.00,0.07,3.85,1.00
66965,2016,14449,25,M,Washington,"Food and beverage",Seafood,150.00,0.06,9.00,1.00
66967,2016,14636,28,F,Washington,"Food and beverage",Seafood,160.00,0.06,9.60,1.00
66975,2016,25036,35,F,Washington,"Food and beverage","Fruits and vegetables",70.00,0.06,4.20,1.00
66998,2016,16853,43,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67005,2016,18665,29,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67011,2016,12390,44,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67023,2016,28460,40,M,Washington,Clothing,Vests,79.00,0.07,5.53,1.00
67028,2016,27216,39,F,California,"Household appliances",Washer,805.00,0.11,88.55,10.00
67035,2016,17561,33,F,California,"Food and beverage","Bread and cakes",59.00,0.06,3.54,1.00
67036,2016,29244,28,M,Nevada,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
67039,2016,27583,36,M,California,"Food and beverage","Bread and cakes",75.00,0.06,4.50,1.00
67058,2016,17192,43,M,Washington,"Food and beverage","Fruits and vegetables",64.00,0.06,3.84,1.00
67077,2016,11628,31,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67101,2016,19192,32,M,Oregon,"Household appliances",Refrigerator,1294.00,0.11,142.34,15.00
67103,2016,11333,46,M,California,"Food and beverage","Bread and cakes",52.00,0.06,3.12,1.00
67130,2016,25383,27,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67131,2016,29304,46,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67137,2016,19661,35,M,California,"Food and beverage","Bread and cakes",106.00,0.06,6.36,1.00
67142,2016,14569,29,M,Washington,"Food and beverage","Bread and cakes",74.00,0.06,4.44,1.00
67152,2016,19914,55,F,California,"Food and beverage",Seafood,136.00,0.06,8.16,1.00
67155,2016,29995,49,F,California,"Household appliances",Toaster,334.00,0.08,26.72,5.00
67156,2016,22514,63,M,Arizona,"Household appliances",Toaster,305.00,0.08,24.40,5.00
67164,2016,25476,31,M,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
67165,2016,19280,34,M,Arizona,"Food and beverage",Seafood,156.00,0.06,9.36,1.00
67175,2016,24256,26,F,California,Clothing,Shorts,65.00,0.07,4.55,1.00
67195,2016,26912,42,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67213,2016,14550,37,F,Washington,"Food and beverage",Seafood,165.00,0.06,9.90,1.00
67214,2016,13252,28,F,Oregon,"Food and beverage",Seafood,97.00,0.06,5.82,1.00
67223,2016,17502,59,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
67228,2016,13194,26,F,Nevada,Clothing,Shorts,115.00,0.07,8.05,1.00
67238,2016,21835,40,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
67240,2016,22399,55,M,Nevada,Clothing,Caps,55.00,0.07,3.85,1.00
67248,2016,16606,27,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67252,2016,16556,29,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67253,2016,15561,31,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67258,2016,19693,32,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
67272,2016,12029,42,M,Washington,"Household appliances",Refrigerator,1259.00,0.11,138.49,15.00
67294,2016,14249,41,F,Washington,Clothing,Pants,140.00,0.07,9.80,1.00
67297,2016,29618,30,F,Arizona,Clothing,Shorts,53.00,0.07,3.71,1.00
67301,2016,26656,31,M,Nevada,"Household appliances",Oven,449.00,0.09,40.41,5.00
67327,2016,11060,33,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
67332,2016,17362,64,M,California,Clothing,Socks,54.00,0.07,3.78,1.00
67338,2016,13324,39,F,California,"Food and beverage","Fruits and vegetables",77.00,0.06,4.62,1.00
67366,2016,11744,39,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
